127.0.0.1 - - [25/Jul/2016:13:23:58 +0530] "GET / HTTP/1.1" 404 951
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/queue/checkin/14 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/14 HTTP/1.1" 200 19472
172.16.21.225 - - [25/Jul/2016:13:28:44 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/14 HTTP/1.1" 200 19472
172.16.21.225 - - [25/Jul/2016:13:28:44 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/14 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:45 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/14 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:45 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 172
172.16.21.74 - - [25/Jul/2016:13:28:45 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3463
172.16.21.225 - - [25/Jul/2016:13:28:45 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:28:45 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:28:45 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:45 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/51 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/queue/checkin/51 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/51 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/51 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/queue/checkin/51 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:47 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/51 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:48 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/51 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:48 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:28:48 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:28:48 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:28:48 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:48 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.74 - - [25/Jul/2016:13:28:49 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5914
172.16.21.74 - - [25/Jul/2016:13:28:49 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/10 HTTP/1.1" 200 64551
172.16.21.74 - - [25/Jul/2016:13:28:49 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/11 HTTP/1.1" 200 320
172.16.21.74 - - [25/Jul/2016:13:28:50 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/3 HTTP/1.1" 200 12
172.16.21.74 - - [25/Jul/2016:13:28:50 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5914
172.16.21.74 - - [25/Jul/2016:13:28:54 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3463
172.16.21.74 - - [25/Jul/2016:13:29:18 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenTypes HTTP/1.1" 200 116
172.16.21.74 - - [25/Jul/2016:13:29:18 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenRetentionTypes HTTP/1.1" 200 121
172.16.21.74 - - [25/Jul/2016:13:29:18 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/25 HTTP/1.1" 200 317
172.16.21.74 - - [25/Jul/2016:13:29:31 +0530] "POST /HIS_API/rest/LabTestRequest/addSpecimenInfo HTTP/1.1" 200 9219
172.16.21.74 - - [25/Jul/2016:13:29:31 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 204 -
172.16.21.74 - - [25/Jul/2016:13:29:32 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3464
172.16.21.74 - - [25/Jul/2016:13:29:40 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 200 387
172.16.21.74 - - [25/Jul/2016:13:29:40 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 11343
172.16.21.74 - - [25/Jul/2016:13:29:40 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/25 HTTP/1.1" 200 317
172.16.21.74 - - [25/Jul/2016:13:29:40 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/2 HTTP/1.1" 200 1409
172.16.21.74 - - [25/Jul/2016:13:29:41 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 200 387
172.16.21.74 - - [25/Jul/2016:13:29:48 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3464
172.16.21.225 - - [25/Jul/2016:13:29:53 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
172.16.21.225 - - [25/Jul/2016:13:29:53 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:29:53 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/2 HTTP/1.1" 200 269
172.16.21.225 - - [25/Jul/2016:13:29:53 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/2 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:29:53 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:29:53 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.74 - - [25/Jul/2016:13:29:53 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 500 3442
172.16.21.74 - - [25/Jul/2016:13:29:53 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/1 HTTP/1.1" 200 17409
172.16.21.225 - - [25/Jul/2016:13:29:55 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:29:55 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:29:55 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:29:55 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:29:55 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.74 - - [25/Jul/2016:13:30:14 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 146
172.16.21.74 - - [25/Jul/2016:13:30:14 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 289
172.16.21.74 - - [25/Jul/2016:13:30:14 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:30:15 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:30:15 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:30:15 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/Dilini HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:30:15 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:15 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:18 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 103033
172.16.21.225 - - [25/Jul/2016:13:30:19 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:30:19 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.74 - - [25/Jul/2016:13:30:21 +0530] "POST /HIS_API/rest/TestNames/updateTestNamesTest HTTP/1.1" 200 15
172.16.21.74 - - [25/Jul/2016:13:30:21 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 146
172.16.21.74 - - [25/Jul/2016:13:30:21 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 289
172.16.21.74 - - [25/Jul/2016:13:30:22 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:30:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:30:23 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/12 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:30:23 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:30:23 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:30:23 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:30:23 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:23 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 77
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "POST /HIS_API/rest/Queue/addPatientToQueue HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/12 HTTP/1.1" 200 218
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 187
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:25 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 84
172.16.21.225 - - [25/Jul/2016:13:30:27 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:30:27 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:30:28 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:30:28 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/12 HTTP/1.1" 200 218
172.16.21.225 - - [25/Jul/2016:13:30:28 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:28 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 84
172.16.21.225 - - [25/Jul/2016:13:30:30 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:30:30 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.74 - - [25/Jul/2016:13:30:30 +0530] "POST /HIS_API/rest/TestNames/updateTestNamesTest HTTP/1.1" 200 15
172.16.21.74 - - [25/Jul/2016:13:30:32 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 146
172.16.21.74 - - [25/Jul/2016:13:30:32 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 289
172.16.21.74 - - [25/Jul/2016:13:30:32 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:30:35 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 103033
172.16.21.225 - - [25/Jul/2016:13:30:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
172.16.21.225 - - [25/Jul/2016:13:30:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
172.16.21.225 - - [25/Jul/2016:13:30:40 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
172.16.21.225 - - [25/Jul/2016:13:30:40 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/15 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:30:40 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:30:40 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 187
172.16.21.225 - - [25/Jul/2016:13:30:40 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:30:40 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:40 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 84
172.16.21.225 - - [25/Jul/2016:13:30:43 +0530] "POST /HIS_API/rest/Queue/addPatientToQueue HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:30:43 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
172.16.21.225 - - [25/Jul/2016:13:30:43 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/15 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:30:43 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:30:44 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 187
172.16.21.225 - - [25/Jul/2016:13:30:44 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:30:44 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:44 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 84
172.16.21.74 - - [25/Jul/2016:13:30:45 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 146
172.16.21.74 - - [25/Jul/2016:13:30:45 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 289
172.16.21.74 - - [25/Jul/2016:13:30:45 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "POST /HIS_API/rest/Queue/addPatientToQueue HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/15 HTTP/1.1" 200 220
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 365
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:30:52 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 84
172.16.21.74 - - [25/Jul/2016:13:30:53 +0530] "POST /HIS_API/rest/TestNames/updateTestNamesTest HTTP/1.1" 200 15
172.16.21.74 - - [25/Jul/2016:13:30:54 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 146
172.16.21.74 - - [25/Jul/2016:13:30:54 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 289
172.16.21.74 - - [25/Jul/2016:13:30:54 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.74 - - [25/Jul/2016:13:30:59 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3464
172.16.21.225 - - [25/Jul/2016:13:31:01 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
172.16.21.225 - - [25/Jul/2016:13:31:01 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 365
172.16.21.225 - - [25/Jul/2016:13:31:01 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
172.16.21.225 - - [25/Jul/2016:13:31:01 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:31:01 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:01 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:03 +0530] "GET /HIS_API/rest/Queue/redirectQueue/1 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:31:03 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:31:03 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
172.16.21.225 - - [25/Jul/2016:13:31:03 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:31:03 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:03 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:11 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.225 - - [25/Jul/2016:13:31:11 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 189
172.16.21.225 - - [25/Jul/2016:13:31:11 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:31:12 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:31:12 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:12 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:23 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.225 - - [25/Jul/2016:13:31:23 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 187
172.16.21.225 - - [25/Jul/2016:13:31:23 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:31:23 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:31:23 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:23 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:41 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 187
172.16.21.225 - - [25/Jul/2016:13:31:42 +0530] "GET /HIS_API/rest/OutPatient/getPatientsForDoctor/5/1 HTTP/1.1" 200 15012
172.16.21.225 - - [25/Jul/2016:13:31:46 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 187
172.16.21.225 - - [25/Jul/2016:13:31:46 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:31:46 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:31:46 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:46 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:47 +0530] "GET /HIS_API/rest/Queue/redirectQueue/5 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:31:47 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:31:47 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:31:47 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:31:47 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:47 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:58 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.225 - - [25/Jul/2016:13:31:58 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 365
172.16.21.225 - - [25/Jul/2016:13:31:58 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:31:58 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:31:58 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:31:58 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:32:05 +0530] "GET /HIS_API/rest/Queue/redirectQueue/7 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:32:05 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:32:05 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:32:05 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:32:05 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:32:05 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:32:12 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
172.16.21.225 - - [25/Jul/2016:13:32:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:32:12 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
172.16.21.225 - - [25/Jul/2016:13:32:12 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:32:12 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
