127.0.0.1 - - [06/Mar/2017:09:19:28 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:11 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:11 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/74 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:13 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/74 HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:13 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:13 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:14 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:43:14 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/74 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:44:15 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:44:54 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:44:54 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-03-06/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:44:54 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/2 HTTP/1.1" 200 269
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:44:54 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/2 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:44:54 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:44:54 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:45:23 +0530] "POST /HIS_API/rest/OutPatient/registerPatient HTTP/1.1" 200 73
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:45:51 +0530] "POST /HIS_API/rest/OutPatient/registerPatient HTTP/1.1" 200 27
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:45:52 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/75 HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:45:52 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/75 HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:01 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/75 HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:01 +0530] "GET /HIS_API/rest/LiveSearch/allergyLivesearch HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:02 +0530] "GET /HIS_API/rest/LiveSearch/allergyLivesearch HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:03 +0530] "POST /HIS_API/rest/Allergy/addAllergy HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:03 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/75 HTTP/1.1" 200 3213
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:03 +0530] "GET /HIS_API/rest/LiveSearch/allergyLivesearch HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:05 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/75 HTTP/1.1" 200 3213
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:46:05 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/75 HTTP/1.1" 200 3213
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:47:12 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/75 HTTP/1.1" 200 3213
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:47:12 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/75 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:47:12 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-03-06/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:47:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 181
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:47:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:47:12 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:47:12 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 84
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:12 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 181
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:12 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:13 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:13 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:13 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:46 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/74 HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:46 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:46 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:46 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:51:46 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/74 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:56:09 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/121 HTTP/1.1" 200 5124
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:56:09 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/74 HTTP/1.1" 200 1515
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:56:09 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:56:09 +0530] "GET /HIS_API/rest/OPDLabOrder/getLabOrderByVisitID/121 HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:56:09 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/74 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:56:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:56:09 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/121 HTTP/1.1" 200 5124
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:58:14 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15717
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:58:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:12:58:30 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/74 HTTP/1.1" 200 8396
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:00:08 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4198
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:00:32 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 148
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:00:32 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 291
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:00:32 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15717
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:03:10 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4198
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:03:13 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenTypes HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:03:13 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenRetentionTypes HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:03:13 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/14 HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:16 +0530] "POST /HIS_API/rest/LabTestRequest/addSpecimenInfo HTTP/1.1" 200 8690
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:16 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 27
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:19 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4199
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:22 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5935
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:22 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/10 HTTP/1.1" 200 64551
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:22 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/15 HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:23 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/7 HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:23 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5935
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:40 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:40 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/5 HTTP/1.1" 200 1805
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:43 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/7 HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:43 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5935
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:44 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:45 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/3 HTTP/1.1" 200 17430
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:47 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/7 HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:48 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5935
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:51 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:52 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/3 HTTP/1.1" 200 17430
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:55 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/7 HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:55 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5935
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:58 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:04:58 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/3 HTTP/1.1" 200 17430
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:05:04 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/7 HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:05:04 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5935
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:05:05 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:05:05 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/5 HTTP/1.1" 200 1805
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:05:11 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/7 HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:05:11 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5935
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:06:10 +0530] "POST /HIS_API/rest/MainResults/addMainResults HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:06:10 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 23
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:06:12 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4196
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:06:20 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:06:20 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/24 HTTP/1.1" 200 34795
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:08:37 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:08:44 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:08:44 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:01 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:01 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:01 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:04 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Drugs%20used%20in%20the%20treatment%20of%20injections HTTP/1.1" 200 40
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:06 +0530] "GET /HIS_API/rest/DrugServices/getBatchesBydName/8 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:08 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1110
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:10 +0530] "GET /HIS_API/rest/DrugServices/getBatchesBydName/12 HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:10:56 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:11:48 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:11:48 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:39 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1110
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:44 +0530] "GET /HIS_API/rest/DrugServices/getBatchesBydName/12 HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:45 +0530] "POST /HIS_API/rest/DrugServices/getBatchDetailsByDrugName HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:47 +0530] "POST /HIS_API/rest/DrugServices/getBatchDetailsByDrugName HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:13:48 +0530] "POST /HIS_API/rest/DrugServices/getBatchDetailsByDrugName HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:15:14 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:15:16 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:15:17 +0530] "GET /HIS_API/rest/DrugServices/getMailHistory HTTP/1.1" 200 957
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:15:40 +0530] "POST /HIS_API/rest/DrugServices/insertMail HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:15:40 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [06/Mar/2017:13:15:51 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:04 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/7 HTTP/1.1" 200 1390
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:04 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/10 HTTP/1.1" 200 5932
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:42 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Drugs%20acting%20on%20the%20central%20nervous%20system HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1110
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/11 HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:48 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:49 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:23:52 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1110
0:0:0:0:0:0:0:1 - - [06/Mar/2017:15:30:14 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [06/Mar/2017:16:25:33 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [06/Mar/2017:16:25:33 +0530] "GET /HIS_API/rest/HrEmployee/getEmployeeByID/1 HTTP/1.1" 200 38
0:0:0:0:0:0:0:1 - - [06/Mar/2017:16:25:34 +0530] "GET /HIS_API/rest/HrEmployee/getEmployeesWard/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:16:25:34 +0530] "GET /HIS_API/rest/HrEmployee/getEmployeesWard/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:16:25:34 +0530] "GET /HIS_API/rest/HrEmployee/getEmployeesWard/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Mar/2017:16:25:34 +0530] "GET /HIS_API/rest/Admission/getWardAdmission HTTP/1.1" 200 86360
