127.0.0.1 - - [15/Jun/2017:09:12:39 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:11 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:11 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000088 HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/24 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Diltiazem%20tablet%2030mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/20 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/16 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Pethidine%20Hydrochloride%20Injection%2075mg%20Ampoule/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/28 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Acitretin%20(Soriatane)%2050mg/126 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/15 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/6 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:24:14 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Asprin/24 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:13 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000088 HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/24 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Diltiazem%20tablet%2030mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/20 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/16 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Pethidine%20Hydrochloride%20Injection%2075mg%20Ampoule/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/28 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Acitretin%20(Soriatane)%2050mg/126 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/15 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/6 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:25:15 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Asprin/24 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:51:40 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:51:41 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:51:42 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:53:05 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:53:23 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:54:28 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:54:31 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:54:33 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Drugs%20used%20in%20the%20treatment%20of%20injections HTTP/1.1" 200 40
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:54:34 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:55:51 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:55:53 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:55:58 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:56:11 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:57:18 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:57:20 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:58:18 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:58:20 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:58:43 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:58:45 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:59:48 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:59:51 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:02:34 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:02:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:03:22 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:03:24 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:05:42 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:27 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:37 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:39 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:40 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000088 HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/24 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Diltiazem%20tablet%2030mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/20 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/16 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Pethidine%20Hydrochloride%20Injection%2075mg%20Ampoule/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/28 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Acitretin%20(Soriatane)%2050mg/126 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/15 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/6 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:47 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Asprin/24 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:08:50 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/000088 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:51 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000088 HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/24 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Diltiazem%20tablet%2030mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/20 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/16 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Pethidine%20Hydrochloride%20Injection%2075mg%20Ampoule/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/28 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Acitretin%20(Soriatane)%2050mg/126 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/15 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/6 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:10:57 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Asprin/24 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:00 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/000088 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:17 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:20 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:28 +0530] "POST /HIS_API/rest/DrugServices/requestDrug HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:37 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:38 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:11:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:14:39 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:14:40 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:14:40 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:14:40 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:22 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:22 +0530] "GET /HIS_API/rest/DrugServices/getMailHistory HTTP/1.1" 200 887
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:22 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:22 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:22 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:25 +0530] "POST /HIS_API/rest/DrugServices/insertMail HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:25 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:26 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:26 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:26 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:28 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:28 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:28 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:44 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:11:31:44 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
