127.0.0.1 - - [22/Jun/2017:08:19:15 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:39 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1542
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:39 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:39 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3074
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/53 HTTP/1.1" 200 8943
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/53 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1711
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:41 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:44 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:44 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:45 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:45 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:45 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:51 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:51 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 1711
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:51 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:52 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:52 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:52 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:57 +0530] "GET /HIS_API/rest/Queue/redirectQueue/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:57 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:57 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:58 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:58 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:58 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:03 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:04 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 1893
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:04 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:05 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:05 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:05 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:11 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:11 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:11 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:11 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:11 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:14 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:16 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:16 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:17 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/15 HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:17 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:17 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:18 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:18 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:20 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/15 HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:20 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:20 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:21 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:21 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/15 HTTP/1.1" 200 5643
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:23 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:27 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:27 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:29 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:29 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/37 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:29 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:29 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 1893
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:29 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:29 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:29 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3081
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/37 HTTP/1.1" 200 223
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 2073
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:31 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:35 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 2073
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:36 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:36 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:37 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:37 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:44 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:44 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:54 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:54 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/37 HTTP/1.1" 200 223
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:54 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:54 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:55 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:55 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/37 HTTP/1.1" 200 1883
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:57 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:57 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:57 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:57 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:36:57 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:00 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:02 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/14 HTTP/1.1" 200 19499
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:02 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/14 HTTP/1.1" 200 19499
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:03 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/14 HTTP/1.1" 200 19499
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:03 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/14 HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:03 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:03 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:05 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:05 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:05 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:05 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:05 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:08 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/38 HTTP/1.1" 200 1865
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/38 HTTP/1.1" 200 1865
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:14 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/35 HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/35 HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:18 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/35 HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:18 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/35 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:18 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:18 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 2073
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:18 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:18 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:18 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:20 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3092
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/35 HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:20 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/35 HTTP/1.1" 200 222
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:20 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:21 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 2254
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:21 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:21 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:21 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:24 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 2254
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:24 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:25 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:25 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:25 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:31 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:31 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:31 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:31 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:31 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:34 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/30 HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/30 HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:38 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/30 HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:38 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/30 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:38 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:39 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 2254
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:39 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:39 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:39 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:40 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3058
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:40 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/30 HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:40 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/30 HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:40 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:41 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 2437
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:41 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:41 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:41 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:45 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 2437
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:45 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:46 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:46 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:46 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:52 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:52 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:52 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:53 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:53 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:53 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:54 +0530] "GET /HIS_API/rest/Queue/redirectQueue/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:54 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:54 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:54 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:54 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:37:54 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:38:00 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
