127.0.0.1 - - [16/Jun/2017:08:29:07 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:06 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6749
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:06 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6937
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:06 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:06 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:09 +0530] "GET /HIS_API/rest/Category/getAllCategories/ HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:09 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories/ HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:09 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypes/ HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:09 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:14 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:15 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4367
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:24 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenTypes HTTP/1.1" 200 179
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:24 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenRetentionTypes HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:24 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/31 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:41 +0530] "POST /HIS_API/rest/LabTestRequest/addSpecimenInfo HTTP/1.1" 200 12298
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:41 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 27
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:44 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4368
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:49 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10246
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:49 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:49 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/31 HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:49 +0530] "GET /HIS_API/rest/ParentTestFields/getAllParenTestFields/45 HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:49 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10246
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:57 +0530] "POST /HIS_API/rest/MainResults/addMainResults HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:57 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 23
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:09:59 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:02 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:13 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:13 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/31 HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:18 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenTypes HTTP/1.1" 200 179
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:18 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenRetentionTypes HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:18 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/31 HTTP/1.1" 200 329
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:18 +0530] "GET /HIS_API/rest/LabTestRequest/getSpecimenByRequestID/31 HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:22 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:30 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:30 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/31 HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:59 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:10:59 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/31 HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:11:07 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:11:07 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/31 HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:11:13 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:11:14 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/31 HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:17:42 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 200 85
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:17:42 +0530] "GET /HIS_API/rest/MainResults/getMainResultsByReqID/31 HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:32:05 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:32:08 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:32:11 +0530] "GET /HIS_API/rest/Category/getAllCategories/ HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:32:11 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories/ HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:32:11 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypes/ HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:32:11 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:32:20 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:13 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:15 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:16 +0530] "GET /HIS_API/rest/Category/getAllCategories/ HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:16 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories/ HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:16 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypes/ HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:16 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:18 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 4365
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:24 +0530] "GET /HIS_API/rest/LabType/getAllLabTypes HTTP/1.1" 200 140
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:24 +0530] "GET /HIS_API/rest/LabDepartments/getAllLabDepartments HTTP/1.1" 200 242
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:24 +0530] "GET /HIS_API/rest/Laboratories/getAllLaboratories HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:27 +0530] "GET /HIS_API/rest/SampleCenterType/getAllSampleCenterTypes HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:27 +0530] "GET /HIS_API/rest/SampleCenters/getAllSampleCenters HTTP/1.1" 200 942
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:29 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:29 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:29 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:39 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:39 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:39 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:44 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:44 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:44 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:50 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:50 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:33:50 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:05 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:05 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:05 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:05 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 1945
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:05 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:06 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6749
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:06 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6937
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:06 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:06 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:09 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:09 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:09 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:20 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:20 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:20 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:26 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:26 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:26 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:27 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:27 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:27 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:37 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:37 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:37 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:51 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:51 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [16/Jun/2017:10:36:51 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:31 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:31 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:31 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:32 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:32 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:32 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:35 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:35 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:35 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:35 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:12:58:35 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:30 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:30 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:31 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:31 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:31 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:36 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:37 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:37 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:04:39 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:50 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:50 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:50 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:50 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 1945
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:50 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6749
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6937
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:06:43 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:08:51 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:08:53 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000088 HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/24 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Diltiazem%20tablet%2030mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/20 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/16 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Pethidine%20Hydrochloride%20Injection%2075mg%20Ampoule/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/28 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Acitretin%20(Soriatane)%2050mg/126 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/15 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/6 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Asprin/24 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:10:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:11:41 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:11:41 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:11:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:11:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:11:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:15 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:25 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:25 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-16/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:25 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/2 HTTP/1.1" 200 269
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:25 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/2 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:25 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
